donor_id,full_name,gender,age,weight_kg,height_cm,blood_pressure,pulse_rate,latitude,longitude,bmi,hemoglobin_g_dl,medications,email,password_hash,mobile,city,blood_group,availability,months_since_first_donation,days_since_last_donation,total_donations,total_litres_donated,last_donation_date,show_rate,avg_response_time_hours,response_history,record_created
JD000548,الدكتور عرفه الجبشة,Male,37,72.8,174.5,120/87,72,32.02385,35.896406,23.9,14.2,None,blqys59@example.com,db944b0e9345af56a0a8ae8125e262b34eccc9c0d15bdf6527f1935b743a8f47,0774161864,Amman,O+,Yes,59,189,3,1.35,2025-07-08,0.85,4.3,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000549,المهندس رامي الامام,Male,40,75.6,173.7,130/87,76,32.014409,35.968047,25.05,12.5,"Aspirin, Atorvastatin",qysejrmp-alejarmp@example.com,80b6cf60727a5e20396881805d9a5e40b90fbdcabfcd95df3ea9d4baca18a838,0789346592,Amman,O+,No,54,137,3,1.35,2025-08-29,0.81,3.6,"['no_response', 'responded', 'responded']",2026-01-13 03:46:18
JD000550,شهد العسلي,Male,42,70.7,180.1,111/86,81,31.051053,36.396639,21.8,14.7,None,almrazyqtala@example.com,b9425dc6ada2aa6321f8e1a75081f64689d1ebcce558c724ca4bd12ffebe157a,0777136633,Other,A+,Yes,65,56,5,2.25,2025-11-18,0.88,0.4,"['responded', 'no_response', 'responded', 'no_response', 'responded']",2026-01-13 03:46:18
JD000551,طيّب بنو عدي,Male,29,72.9,174.9,114/74,82,32.05307,36.034909,23.82,14.5,None,mtawe65@example.org,d63977cebe44fe857b4b96e69c8c897ebda06d7ba0921af7e1812bdc5ddfaee7,0785770484,Amman,B+,Yes,28,145,1,0.45,2025-08-21,0.88,4.2,['responded'],2026-01-13 03:46:18
JD000552,السيدة ريم الشايقية,Female,41,81.7,162.9,128/72,60,31.87028,35.952844,30.78,13.2,Metformin,myla48@example.org,a0fc32851f75833aef162a0a6c9a88fe8a47f468b37edb7aa2ad682126d38730,0787384894,Amman,O+,No,119,61,1,0.45,2025-11-13,0.88,2.1,['no_response'],2026-01-13 03:46:18
JD000553,الأستاذ دليل أنمار,Male,40,89.4,175.4,132/64,61,32.15679,36.124294,29.07,12.7,None,bw-mdynbtla@example.org,084897f6b581e05b8c961df4d0b87b94c6afa613697874c75ae8867ca7f47acb,0772711333,Zarqa,A+,Yes,12,56,3,1.35,2025-11-18,0.91,0.4,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000554,الأستاذ ذكي حوالة,Male,39,60.7,174.7,124/82,68,31.883694,35.946293,19.88,14.2,None,blnd83@example.com,4996dd59abda7dad1eee3f31f8dae8cba8f5373196bd6fca280b8b3ba66439dd,0796056044,Amman,A-,Yes,27,130,2,0.9,2025-09-05,0.47,1.8,"['responded', 'responded']",2026-01-13 03:46:18
JD000555,شكيب الكلغاصي,Male,46,50.0,175.4,116/90,83,32.080753,36.065062,16.26,14.4,None,tal26@example.net,4723d917204b7bdc1e6a72cdf791517545fe376512d3b1b655db129b3ee4bc29,0784242203,Zarqa,A+,No,96,244,1,0.45,2025-05-14,0.7,0.2,['no_response'],2026-01-13 03:46:18
JD000556,مرتجي الحلواني,Male,53,84.6,165.7,124/80,65,30.744427,36.290925,30.81,12.8,None,vwlad-zyan@example.net,49dad77d053f437f7cf8fd4d72533f0910ad2bad35786f8b8bb6159482c781f5,0799638504,Other,O+,No,81,56,1,0.45,2025-11-18,0.84,5.3,['responded'],2026-01-13 03:46:18
JD000557,الدكتور يوسف القزاز,Male,34,90.5,175.8,101/87,79,32.025491,35.908219,29.29,14.3,None,tnwxmmwn@example.com,dc9420b2b98ae54a6ebc179b8779fa05e1e31caad7d8137a1bd3bcbcad36bcad,0797574145,Amman,O+,Yes,82,249,5,2.25,2025-05-09,0.79,0.8,"['responded', 'responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000558,الأستاذة بنان الكثيري,Male,40,74.1,184.3,123/68,69,31.981852,36.033076,21.81,12.5,None,ramhabw-alhaj@example.com,3263e06a190cb44b2e188b1ea195dd14b8e46e716c20f20f4d8e82c89ccbbb6f,0799658809,Amman,A+,Yes,40,56,4,1.8,2025-11-18,0.9,5.5,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000559,خليفة بنو مهدي,Male,32,50.4,177.6,131/87,60,31.149518,35.803154,15.97,13.6,None,jbnw-ebp@example.org,578af838105e002de8ba60b6e72dfd25cf95912620cb155d6dd034c3e5d97e19,0789660793,Other,A+,No,0,365,0,0.0,2025-01-13,0.95,0.2,[],2026-01-13 03:46:18
JD000560,جاد طرابلسي,Male,43,74.4,166.5,116/82,78,31.050423,36.005603,26.82,14.5,None,mjahd33@example.com,c2b72e72bacccc7b36b3b55bd736f0a5b59f99ec4db1f1fef745fe6ffd23b58e,0774720354,Other,A+,Yes,53,730,4,1.8,2024-01-14,0.96,2.5,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000561,ميرا الدجاني,Male,24,70.9,166.1,110/97,60,32.089657,36.055721,25.69,12.8,None,nalejman@example.com,3455e5e5257719297af229a0b4ae0ea0eeb81bcbdc5d9c955e52c2fa9b901005,0774399011,Zarqa,O-,Yes,59,56,4,1.8,2025-11-18,0.89,7.9,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000562,ليم نهد,Male,24,66.7,172.0,107/69,74,32.516319,35.843716,22.55,14.0,None,ebd-alrydbnw-malk@example.com,9247c50bc480a6fc53478ff784c3a65a4ca9f860c14d71ffb50c66e983804c58,0795331594,Irbid,A+,Yes,25,268,2,0.9,2025-04-20,0.81,3.2,"['responded', 'responded']",2026-01-13 03:46:18
JD000563,السيد جلاء الأزد,Male,18,83.4,178.5,106/63,74,31.141988,36.386396,26.19,13.5,None,xalhlwany@example.com,a3c45e44848dc2fa1dccbecadaaad3bbaf4d26bc42975ea28622c17ce0af29dd,0794364175,Other,O+,No,0,365,0,0.0,2025-01-13,0.97,6.4,[],2026-01-13 03:46:18
JD000564,الدكتورة بلماء بنو لام,Male,50,88.4,170.9,97/73,72,31.038063,35.50873,30.26,12.9,None,bmtyr@example.net,ef50bf73d13b8a062d5192354580f6494cda940216a97d8a2e47c4ad3fad9ee4,0774786594,Other,B+,No,105,111,3,1.35,2025-09-24,0.4,0.7,"['no_response', 'responded', 'no_response']",2026-01-13 03:46:18
JD000565,فضل جار الله,Male,25,83.7,187.0,121/74,66,31.871041,35.848032,23.94,12.9,Aspirin,rwf65@example.org,33405ec15fad28cd1da396f15cb7fc7dcfbac6cb8ffc2727b7b070984991cd18,0798810821,Amman,A+,No,84,56,1,0.45,2025-11-18,0.76,0.3,['responded'],2026-01-13 03:46:18
JD000566,حسيب النمر,Male,43,83.2,188.0,97/84,84,30.698905,36.283102,23.56,15.5,"Metformin, Aspirin",sedwnalebany@example.net,eccdb5af5e367b0e521c1e9b3248213df8b0cd9eff72feafc1e47526f9f31b35,0785228223,Other,O+,No,0,365,0,0.0,2025-01-13,0.9,11.6,[],2026-01-13 03:46:18
JD000567,ابتهال جزيني,Female,25,50.0,167.3,119/91,65,32.049813,36.030632,17.87,14.1,Metformin,knanalmwsws@example.org,8185d76051e5c903a85695fc0087c784332884bad2b9b5ad4f718150ef136824,0779785179,Amman,O+,Yes,4,56,3,1.35,2025-11-18,0.37,7.3,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000568,الأستاذة تاليا الزماميري,Male,40,98.6,171.3,122/96,67,32.114472,36.130463,33.61,12.5,None,hwalprzyn@example.net,8c5d582529c613e88bfad7cff134eb14c4b0aabcfe3dbdfe156e242f810a6a29,0775076876,Zarqa,A-,Yes,52,96,3,1.35,2025-10-09,0.84,0.7,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000569,أحلام النشاشيبي,Male,31,87.9,177.0,125/84,63,32.087176,36.048513,28.04,12.5,"Metformin, Lisinopril",ganmalmntfq@example.com,0c614cf6e39e63159ceeea2989e7f1efd49b43f35f17a7932dfb4f48f5f1e6d6,0775732377,Zarqa,O+,No,45,63,3,1.35,2025-11-11,0.88,1.0,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000570,عذب ضبيعة,Male,34,82.6,163.1,123/88,63,32.035319,35.894468,31.02,13.6,Atorvastatin,khmdan@example.org,dd9fd4ae2d497c2417a92ee4dd01c5baeb58b30c5ef6b9a51a65dfb7e2e110e5,0782991323,Amman,AB+,No,38,140,3,1.35,2025-08-26,0.85,2.6,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000571,الأستاذ رضوان الخزرج,Male,21,81.0,155.0,114/80,65,31.997825,35.948083,33.73,14.9,"Aspirin, Atorvastatin",meynnjyb@example.com,00ebcc64912582b982e3a11c514723b823b8d6d2fcc2afa0af8032043685b221,0787953361,Amman,A+,No,66,116,4,1.8,2025-09-19,0.88,26.4,"['responded', 'responded', 'responded', 'no_response']",2026-01-13 03:46:18
JD000572,ليساء المفتي,Male,25,72.6,173.2,122/87,85,32.01499,36.118214,24.2,14.0,Aspirin,jefr43@example.org,1724214d64d4b91424d4d6467dc52e2771b9bd5a653f4703e8a5faf5336cf478,0784338627,Zarqa,B-,Yes,9,56,3,1.35,2025-11-18,0.94,0.4,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000573,المهندسة بهجة جودة,Female,33,87.1,163.4,117/92,75,31.991034,36.048697,32.62,14.2,None,nwrh88@example.org,3021fabaf5c98c0d097b6512c207d2f015e7c43b4b57e38cde0f8d880e7ecd14,0792691528,Amman,AB+,No,52,56,3,1.35,2025-11-18,0.87,1.5,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000574,زكية عبد اللطيف,Male,33,87.7,169.9,141/98,79,31.155627,35.868436,30.39,14.3,None,rmrazyq-albqwm@example.org,b2a298dc62de70717c88c247f7802343cecd309d13d8b657b77af3ecc6ae3556,0775846547,Other,A+,No,85,132,1,0.45,2025-09-03,0.85,1.5,['responded'],2026-01-13 03:46:18
JD000575,ياسر أكلب,Male,52,50.0,174.6,116/85,74,32.093359,36.143921,16.41,13.2,None,hlaly23@example.net,88c063224164008a06c6ba918857706c2a341d56cef1e746d554b0aa0190bdb9,0798951964,Zarqa,A+,No,87,56,1,0.45,2025-11-18,0.65,0.5,['no_response'],2026-01-13 03:46:18
JD000576,الأستاذ ناصيف الرباطاب,Male,42,75.6,182.1,110/76,65,31.80933,35.974175,22.8,13.3,None,ealzfyr@example.net,80fcad4a8c44aa5db67258dbc8fa8a21eb1afc6cf801010f6dcbb6fb1fdc79ea,0791506310,Amman,O+,Yes,94,56,4,1.8,2025-11-18,0.83,1.4,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000577,عالية أولاد بوعزيز,Male,33,82.6,178.1,126/85,72,31.970009,36.008918,26.06,13.1,Lisinopril,fars65@example.org,92110ba1aa33b4bb8a039c327220471b36dc801629a00cf12c388b559d81f406,0795059984,Amman,A+,No,5,56,2,0.9,2025-11-18,0.6,4.0,"['no_response', 'responded']",2026-01-13 03:46:18
JD000578,مادلين اسطمبولي,Male,59,59.3,159.2,117/81,67,32.152576,36.108194,23.39,15.0,None,falywby@example.org,6c4fe15465f449342f64bd92f26e7606998f2bac9f854ccdc6b54f5749c650dd,0784962107,Zarqa,A+,Yes,33,111,2,0.9,2025-09-24,0.94,0.7,"['responded', 'responded']",2026-01-13 03:46:18
JD000579,توفيق الشامي,Male,41,67.2,180.8,112/89,76,31.930099,36.034387,20.57,12.7,None,fhmmfq@example.org,a7e4b8943658ea0ba978c04d2679071b1a7f2e76a8d2ee4fec7e73c4be1e3c6b,0773639453,Amman,B-,No,10,268,6,2.7,2025-04-20,0.8,1.4,"['responded', 'responded', 'responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000580,فردوس الزرقان,Female,18,83.4,167.2,140/76,71,32.026206,36.088687,29.84,13.4,Lisinopril,dhmanalmzfr@example.com,ad372c1646672351be7fcb65c6a3f30f29a34625fa9f3e63e275643cc4dc481b,0773807970,Zarqa,O+,No,65,135,2,0.9,2025-08-31,0.72,4.9,"['responded', 'responded']",2026-01-13 03:46:18
JD000581,مزهر غامد,Male,40,83.9,167.1,130/84,71,32.032746,35.984471,30.05,13.4,None,kwvr60@example.net,d3663c5e9871007d7064c643b4ae8a2f65dfe58cfc3e3f0d5101bc7c4833acaa,0772544963,Amman,A+,No,56,56,3,1.35,2025-11-18,0.86,2.8,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000582,الأستاذ وضّاح الكلغاصي,Male,26,76.3,186.7,119/82,83,30.807479,36.400158,21.91,15.0,Atorvastatin,msbahmee@example.com,a04d5ec71ce367be8a8317f635afb0881c5488d3337d68fdf1adf5c76a566985,0793234202,Other,O+,Yes,92,77,1,0.45,2025-10-28,0.99,0.6,['no_response'],2026-01-13 03:46:18
JD000583,عذب الشعباني,Male,40,84.5,175.3,119/88,70,30.658941,36.026884,27.5,12.8,Lisinopril,zby73@example.org,eb95abd1d332f9b01f0dd0a898a03ac01274baa4488847a8ab00f1c847a3dfec,0786819833,Other,A+,No,81,189,2,0.9,2025-07-08,0.65,1.3,"['responded', 'no_response']",2026-01-13 03:46:18
JD000584,الدكتور ماجد جذام,Male,39,89.9,169.6,116/81,63,31.109579,36.286127,31.25,15.4,None,ebd-aljlylzbyd@example.org,9e92ae42bc7031bd343a53f4ea879c217ad6f20eda7eac9d29cc055489e4920c,0793159019,Other,B-,Yes,32,56,1,0.45,2025-11-18,0.9,0.4,['responded'],2026-01-13 03:46:18
JD000585,مايا الحكم بن سعد العشيرة,Male,40,73.0,172.3,128/76,64,31.849453,35.92843,24.6,12.5,None,aalraf@example.org,6a5ebc424e5af710da433d2b35ee670e789e6fe1d8ca236a1ef5458c451be780,0776367976,Amman,O+,Yes,0,365,0,0.0,2025-01-13,0.93,8.4,[],2026-01-13 03:46:18
JD000586,المهندس غطفان الخلفاوي,Male,51,68.7,167.5,93/81,67,31.969349,35.950084,24.48,13.1,None,ibyrqdar@example.net,2cbb124a31f73470bf4f1a59ce5701ba28abd8bfe55e26e10f161beb07a7573c,0775556682,Amman,O+,Yes,63,92,1,0.45,2025-10-13,0.89,1.1,['responded'],2026-01-13 03:46:18
JD000587,ياسمين سوميرة,Male,42,89.2,171.2,118/87,90,31.994307,35.909507,30.41,16.3,"Atorvastatin, Aspirin",aftkaralhaby@example.net,eade094f5acec53986d34738db6e4ea54611484c4cc913ac6ae242e1e609fe54,0797533334,Amman,A+,No,67,56,4,1.8,2025-11-18,0.8,0.5,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000588,السيدة خاشعة همدان,Male,28,92.6,176.5,135/74,80,30.530529,36.082598,29.71,14.9,None,vmrad@example.org,fcc51eda235159c68fd043994c20d0e7c7b1a87493c7b1a86903c96b3f0eb2c9,0787680813,Other,A+,No,41,121,4,1.8,2025-09-14,0.8,0.3,"['no_response', 'responded', 'no_response', 'no_response']",2026-01-13 03:46:18
JD000589,السيد حمود شتية,Male,29,56.2,195.1,131/76,84,32.051173,36.037266,14.76,15.0,None,ealrbatab@example.com,01ea1a18d073bb6e66b245f24f1f63601dca6746d5469f808625bf06fdd398c8,0797612053,Zarqa,A+,No,100,75,1,0.45,2025-10-30,0.88,1.5,['responded'],2026-01-13 03:46:18
JD000590,توفيق الزماميري,Male,24,78.3,166.5,104/73,76,31.954021,35.885597,28.24,14.4,None,blma44@example.com,ef11d5ead53a4ab677a087aabdf37e8b77303c100e340b19d3b8e6cd7dade364,0788130420,Amman,A+,Yes,75,56,5,2.25,2025-11-18,0.89,2.8,"['responded', 'responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000591,سلمان الخلفاوي,Male,30,72.5,155.4,108/78,63,32.072677,35.97244,30.03,15.8,None,mutwly11@example.org,45e1c9d535607075a40b06926d4bf83b114562873573c865e25637ec2706f2d7,0787962481,Amman,A+,Yes,49,376,2,0.9,2025-01-02,0.78,2.6,"['no_response', 'responded']",2026-01-13 03:46:18
JD000592,الأستاذة سلسبيل حجازي,Male,49,65.7,175.3,114/75,74,32.046455,36.059683,21.39,14.0,None,mzreanyebd-alrzaq@example.org,fe85805d42bf372f75c44d38ebb17e8d09a5e2deffa5e45133d007165021f122,0786166883,Zarqa,A+,No,90,175,2,0.9,2025-07-22,0.97,10.9,"['responded', 'responded']",2026-01-13 03:46:18
JD000593,عالية بنو العريج,Male,19,70.3,178.9,134/78,63,32.10437,36.042123,21.96,13.2,None,myarbnw-ebp@example.org,f0d467aef6de8282444dcf8fb2bfe8d0e68d9d5531f6cf10a9a0aa57e72a1059,0786969091,Zarqa,A-,No,92,171,1,0.45,2025-07-26,0.64,0.9,['responded'],2026-01-13 03:46:18
JD000594,جوان بنو الأسمر,Female,35,58.7,154.9,123/72,67,32.117565,36.061312,24.44,14.4,"Lisinopril, Atorvastatin",ebd-altwab72@example.org,30d7b4d61404259523ef578ab956d7f85bf81b40bf1583bebf17aac3fba313ca,0772246940,Zarqa,O+,Yes,31,56,2,0.9,2025-11-18,0.95,1.5,"['responded', 'responded']",2026-01-13 03:46:18
JD000595,لانا العسلي,Male,25,57.9,175.7,128/88,84,30.747037,36.026467,18.75,14.0,None,samh64@example.org,9dc51d278959e0ce0cce036df9edd5dc5c8ed7034a2bffc7f1877e53117d4c91,0782197772,Other,O+,Yes,5,57,1,0.45,2025-11-17,0.89,2.0,['responded'],2026-01-13 03:46:18
JD000596,الأستاذ خليفة الدليم,Male,42,78.3,166.7,115/73,77,32.077791,36.008476,28.16,13.3,None,byb81@example.com,aba285987c3e6966b2b5d997704b7f3e95f916ebf0940d8f38913dd3b586d53c,0781388643,Amman,A+,Yes,15,94,4,1.8,2025-10-11,0.59,5.2,"['responded', 'responded', 'no_response', 'no_response']",2026-01-13 03:46:18
JD000597,هنادي بنو حنيفة,Male,37,97.8,167.4,90/72,60,30.633501,36.036175,34.93,14.4,None,dbdyryp@example.org,30b2af35b09d00f79b56f7ff29603a043e832ff186995ced8128fed738a22b09,0782591575,Other,A+,Yes,4,126,1,0.45,2025-09-09,0.84,5.5,['responded'],2026-01-13 03:46:18
JD000598,الدكتورة ناديه زبيد,Female,50,78.3,159.2,130/76,84,31.916662,35.827668,30.89,13.3,Lisinopril,nasr-aldyngtfan@example.org,e3ef9b0e7b0562dfd39dab77bfee804a7814a7668cef117370dadf46009bc3a4,0779546600,Amman,A+,No,20,133,1,0.45,2025-09-02,0.92,1.7,['responded'],2026-01-13 03:46:18
JD000599,الأستاذة بلماء ابو الحاج,Male,33,50.0,157.0,133/83,71,31.175748,36.018714,20.3,13.0,None,msrwrbkyl@example.com,ed68039199db6482cf87c85cd2bcaf40393612c075878e5942763f5039271543,0779645586,Other,B+,No,53,129,1,0.45,2025-09-06,0.92,4.7,['responded'],2026-01-13 03:46:18
JD000600,ميرال معتوق,Male,37,71.9,180.2,108/81,76,32.537595,35.803973,22.13,14.9,None,ealamam@example.org,12e911d26adbc0e1a3728bcdb7c26e426790c8606f9b4abeba763a3120e69286,0783906759,Irbid,O+,Yes,101,56,2,0.9,2025-11-18,0.89,5.1,"['responded', 'responded']",2026-01-13 03:46:18
JD000601,ريتاج بنو زيد,Male,52,86.5,162.9,127/82,71,32.00086,35.970753,32.58,13.7,Metformin,hmwd89@example.org,47fc3e44925af4900da5bcdcffecfaf73baaa7321c53872eb6ef76af35a3bd35,0799349843,Amman,AB+,Yes,45,56,2,0.9,2025-11-18,0.88,0.5,"['no_response', 'responded']",2026-01-13 03:46:18
JD000602,الدكتورة شهد النمر,Male,27,74.4,164.3,126/98,71,32.032981,36.117778,27.56,12.5,None,albxaryeb@example.org,3720579715a2ce94274c6a7c0b6b508c70f006df8b5d325323ec27045e5951e7,0791868410,Zarqa,A+,Yes,90,86,1,0.45,2025-10-19,0.83,1.7,['responded'],2026-01-13 03:46:18
JD000603,الآنسة ابتهال عامر بن صعصعة,Male,38,73.6,178.6,120/73,71,31.892578,35.849773,23.07,14.0,None,bahrp57@example.com,c469c863b1398c04c1cfd6dd0e703d51d85c193fa713b1473fdaade2e3ee0d7e,0799246460,Amman,AB+,No,92,56,2,0.9,2025-11-18,0.94,5.6,"['responded', 'responded']",2026-01-13 03:46:18
JD000604,ميرا بنو ضمرة,Male,27,56.7,178.9,120/78,70,32.591908,35.871579,17.73,14.1,Atorvastatin,drsas@example.net,3619e37b38b3053f55e4425dba6a8e12121d32349a348f9b83f39311cc3f8e1b,0775032835,Irbid,O+,Yes,100,121,4,1.8,2025-09-14,0.88,2.9,"['responded', 'responded', 'responded', 'no_response']",2026-01-13 03:46:18
JD000605,ظاهر الفتياني,Male,49,64.1,174.4,130/92,72,31.852487,35.861737,21.08,13.7,None,xaljbp@example.com,4cd84c743e9037a913efc80c2a410c3b4ceaef5da6f3112672809951965c254f,0791308506,Amman,O+,Yes,87,315,1,0.45,2025-03-04,0.72,1.3,['no_response'],2026-01-13 03:46:18
JD000606,السيد سلطان بنو هلال,Male,27,71.6,162.7,111/80,69,32.021395,36.000245,27.04,12.7,None,galhwytat@example.org,7a6fde1e6e733db5229981e113deb6ce6e8c634e02a0851e05067dec13de8fbc,0773399940,Amman,O+,Yes,86,95,2,0.9,2025-10-10,0.78,1.0,"['responded', 'responded']",2026-01-13 03:46:18
JD000607,السيد غالب الدليم,Male,36,57.1,167.5,106/76,76,32.0397,36.029639,20.37,14.3,"Metformin, Aspirin",alhwytathsn@example.net,9e17972b45cf690eb569f69b481bdacba6272753e6ae401fb584b2a9b5c63700,0782349279,Amman,B+,No,16,56,1,0.45,2025-11-18,0.93,2.1,['responded'],2026-01-13 03:46:18
JD000608,المهندسة جهراء بنو زيد,Male,27,92.5,169.8,130/84,72,31.835674,35.908734,32.09,14.3,None,xndffad@example.net,3debf68301adf508f8ba4c33557ef0b5f11605b16376cbdac3793ba219e96000,0771756214,Amman,A+,Yes,66,70,2,0.9,2025-11-04,0.7,0.4,"['responded', 'responded']",2026-01-13 03:46:18
JD000609,خافق السادة الراويون,Male,24,64.2,178.4,119/83,69,31.943248,35.919242,20.15,14.8,"Atorvastatin, Aspirin",rstmtzyz@example.org,6e0d0ba4f6d967bd3cf48d19089b56af4f3a6c9581330c2b823c05ac6f34cccc,0783180110,Amman,B+,No,0,365,0,0.0,2025-01-13,0.98,6.1,[],2026-01-13 03:46:18
JD000610,المهندس شهير بيروتي,Male,27,114.9,170.0,126/74,71,32.543301,35.786466,39.77,13.1,None,albgdadyjhad@example.com,7e8bd7989642b31d9a2076dbcbca13ced00053b4be2bb9959f407adfd7e17b21,0778277256,Irbid,O+,No,47,191,6,2.7,2025-07-06,0.93,0.3,"['responded', 'responded', 'responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000611,الآنسة لينا بني رشيد,Male,39,73.8,159.5,108/78,69,31.319553,36.323928,29.03,13.2,None,hsybalhaby@example.org,e6312dfe3890e04d1877965f5843e52fe28dee9706c2036d60b8ab816a021523,0784489718,Other,A-,No,64,137,2,0.9,2025-08-29,0.73,0.9,"['responded', 'responded']",2026-01-13 03:46:18
JD000612,ناردين خزاعة,Male,29,50.0,183.4,108/88,66,31.916807,35.89767,14.87,13.6,None,mrdalamam@example.com,0dc2d10da82886d390b23b6d45a6f42b6012682da066d88ac8a0c931ae8c0a1c,0796787865,Amman,A+,No,67,71,2,0.9,2025-11-03,0.76,1.5,"['responded', 'responded']",2026-01-13 03:46:18
JD000613,ربى الأيوبي,Male,30,83.7,173.1,114/82,74,31.936291,36.065286,27.93,12.5,"Metformin, Atorvastatin",rwfydablgazy@example.com,0cbf2e11d88afe00d968980e9d0b5ddb9181cd4aceafc015a8ab9c7af42f0b39,0795551559,Amman,B+,No,27,151,1,0.45,2025-08-15,0.79,0.4,['no_response'],2026-01-13 03:46:18
JD000614,مُنير النجار,Male,42,101.4,173.1,102/89,76,31.875199,36.030828,33.86,14.2,None,rmhy36@example.net,fc02c7ec10f6882e96072d49d152d9e06c4df548b0b0f740c8c4afc6db3576da,0791913912,Amman,O+,No,11,56,2,0.9,2025-11-18,0.68,0.2,"['no_response', 'no_response']",2026-01-13 03:46:18
JD000615,السيد رامي بنو سعد بن ليث بن بكر,Male,20,95.2,161.1,119/82,67,31.925673,36.0212,36.66,13.6,"Atorvastatin, Aspirin",nwaf81@example.org,bc1a9c32bd4439ff2347ec210ccebe9c0384c6ba18844c0b80f802f8a041034c,0796123740,Amman,A+,No,118,56,1,0.45,2025-11-18,0.82,3.1,['responded'],2026-01-13 03:46:18
JD000616,اصيل جار الله,Female,30,71.6,157.7,102/69,73,32.518371,35.789794,28.81,14.8,Metformin,tnwxamx@example.com,7d22e266459ca33841b121587413a252a32dcb7074d27b134ecf43fe45534f25,0794163827,Irbid,O-,Yes,14,540,1,0.45,2024-07-22,0.88,11.0,['responded'],2026-01-13 03:46:18
JD000617,الآنسة ميرال ربيعة,Male,50,86.1,161.9,130/80,63,31.487719,35.908815,32.87,13.9,None,shlalmqt@example.net,67370fa13a28080e7f3725cc42ab14af6a7c523ef28ebef2e737d6aec5915943,0796263875,Other,O+,No,79,168,2,0.9,2025-07-29,0.88,3.7,"['responded', 'responded']",2026-01-13 03:46:18
JD000618,أروى جهينة,Male,37,91.5,177.1,115/84,77,32.103218,35.941157,29.18,12.5,None,malk05@example.com,c349a64d43152d8b4496bf2644e70baba34f4cac6493d41551ed47331c903d04,0785907198,Amman,A+,Yes,98,251,3,1.35,2025-05-07,0.87,0.2,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
